STREAM.ID IBI.BUG YEAR LAT.DD LON.DD PHSTVL ANC log.COND log.CL log.SO4 log.PTL log.NTL xcdenbk w1.hall pct.fast xslope lsub.dmm lrbs.bw5 RH.XMET log.WSAREA ELEV.X SLOPMEAN log.POPDENKM FOR.NLCD AG.NLCD log.URB.NLCD log.MINENLCD
MAIA98-138 37.7587128 1998 39.82032 77.21102 7.70  2733.81 6.035721 6.724094  6.327297 3.6491766 6.492240  97.3262032 0.66670000  10.6666667  0.1540000 -0.129155973 -0.676694053 12.000000  1.72399798  151  1.4 4.2979519  49.943750 36.578732 2.5363533616 0.0000000000
MAIA98-139 86.9184031 1998 39.28136 77.44097 7.98  2024.98 5.902633 6.774683  6.146313 5.1380312 8.107419  85.8288770 0.72730909  21.0000000  0.5600000  0.977812542 -0.742303659 17.083333  7.81569726   76  2.4 4.4271673  31.343348 63.644121 1.3357542041 0.1864463714
MAIA98-140 71.5109968 1998 39.62660 78.36129 7.53  1073.26 5.839187 5.580670  7.528610 2.9899028 6.587894  59.3582888 0.88640455  26.0000000  0.5100000  2.194031715  0.405289415 17.166667  9.02840347  154  7.9 2.9516236  82.200473 14.786607 0.5632975733 0.5530105930
MAIA98-141 37.6131521 1998 40.21429 78.90201 7.73   362.47 6.526348 6.036726  8.725682 1.6952486 6.385194  84.2245989 1.13641364  61.0000000  1.4000000  2.551504013  0.829758902 15.666667  6.47043101  456  3.3 3.5505652  57.465351 35.792438 0.8637389617 1.4330899183
MAIA98-142 81.9520096 1998 42.43580 75.38619 8.27  2076.32 5.568726 5.603067  5.715359 3.0809921 6.791221  94.9197861 1.75763182  20.0000000  1.0000000  1.185250167 -0.233684132 15.500000  6.86347701  334  3.7 2.8473483  61.280801 36.256307 0.5870536185 0.0091767644
MAIA98-147  6.6417781 1998 36.31182 78.04990 7.07   536.55 4.278886 4.470953  4.692265 4.0241545 6.274762 100.0000000 0.72730000   0.0000000  0.3800000 -2.110922507 -3.128671690 11.166667  1.23643031   61  1.0 2.3037844  88.634584  6.235826 0.0000000000 0.0000000000
MAIA98-153 54.8000398 1998 37.88679 82.17934 7.34   365.93 4.110874 2.871130  5.066822 1.9155982 5.517453  93.0481283 0.45456818  30.6666667  1.7000000  1.883346882  0.454492041 10.000000  0.65315817  336  9.8 2.9289512  99.906522  0.093478 0.0000000000 0.0000000000
MAIA98-154 69.8346943 1998 36.65583 81.02769 7.05   192.62 3.529004 4.812184  4.905275 3.8185032 6.309918   0.5347594 1.03789545  84.0000000  0.4600000 -0.014643558 -0.773057069 12.750000 -0.15024166  744  4.3 2.9146307  65.155081 34.844919 0.0000000000 0.0000000000
MAIA98-158 53.6458356 1998 36.22958 78.67356 7.44   866.95 4.679350 4.949972  3.633651 4.7848549 6.398595  98.3957219 0.00000000  38.0000000  1.5300000  0.937293325 -0.258418983 13.083333  2.00487962  122  0.8 2.5736041  70.621828 26.131132 0.0000000000 0.0000000000
MAIA98-159 26.1710398 1998 36.28933 80.26116 7.70   441.49 4.188138 4.550285  3.688760 2.6843721 6.269096  98.9304813 0.48485000  41.0000000  1.1825000  0.633309328 -1.154544706 14.916667  3.76251785  240  3.3 3.1452293  83.365241 15.426747 0.6108942822 0.0000000000
MAIA98-161 82.1024945 1998 41.10293 75.08958 7.33   160.24 3.795939 4.426074  4.813913 2.8046474 5.370638  93.8502674 0.18182727  76.6666667  2.1500000  2.332851558  0.482304840 18.833333  5.37472409  215  2.1 2.0421290  86.509433  0.329969 0.3553171225 0.0000000000
MAIA98-164 92.6739407 1998 41.97670 77.34570 8.76  1646.94 5.784133 6.823847  6.220116 1.6637367 6.234411  15.2406417 0.15151818  48.0000000  0.8000000  1.754765304  0.150838453 12.166667  6.32144666  365  5.6 2.5368664  62.726031 36.641255 0.2889477711 0.0003239475
MAIA98-165 67.5324405 1998 39.69955 76.11638 7.42   845.07 5.414766 6.069542  5.912131 3.8239784 8.665613  91.7112299 0.27273636  35.0000000  0.5200000  1.492746896  0.073410928 17.833333  6.18613475   48  2.0 4.0651903  24.850993 71.842022 0.8435866968 0.1050336622
MAIA98-166 64.3085085 1998 39.98672 80.55286 8.27  3562.02 6.202738 5.770953  6.643583 3.6431758 5.953243  90.3743316 0.31818182  23.0000000  1.8600000  1.953996920  0.346508298 13.416667  2.32821385  319  2.4 3.2966884  64.357635 35.276993 0.2721150324 0.0000000000
MAIA98-167 50.0273121 1998 39.16313 78.69297 4.84   -10.09 3.287655 3.138642  4.735193 2.1740697 6.042633  94.1176471 0.00000000  30.6666667  8.2000000  2.445996215  0.521390845 15.583333  2.34891509  523  9.7 1.3519617  95.697276  0.333009 0.0170390081 0.0000000000
MAIA98-169 98.9051131 1998 38.61540 80.54132 7.86   609.83 4.801559 4.576168  6.009401 1.1429481 5.739793  87.1040724 0.17949615  18.0000000  0.5600000  1.798649991  0.164126479 14.583333  6.56433270  306 13.2 1.7542307  95.219146  3.008279 0.1545074733 0.4996225025
MAIA98-170 84.0262505 1998 41.45312 80.09353 7.60  2724.60 5.917818 5.711366  6.165653 2.7425160 7.069023  98.9304813 0.76518636  24.0000000  1.2685000  1.149100023 -0.133801474 13.750000 -0.14745647  428  0.8 2.3323381  38.532579 40.532188 0.0000000000 0.0000000000
MAIA98-173 50.6635245 1998 40.89151 79.87758 7.46  1244.32 6.000672 6.590258  7.418978 2.6166656 6.196444  97.8609626 2.21217273   1.0000000  0.2600000  0.034151331 -0.652032742 11.666667  4.48446927  304  3.3 3.9082158  65.865593 32.052185 0.6554531015 0.4114140447
MAIA98-174 92.6159699 1998 39.61145 77.29751 7.48  1490.98 5.785670 6.782897  6.517923 4.8427766 6.938284  92.4369748 0.72729091  20.0000000  0.3400000  0.962573538 -0.403349294 16.000000  6.71475567  106  2.3 4.1096436  34.429598 61.042278 1.1875073903 0.0588178141
MAIA98-176 55.6046303 1998 39.64729 78.66840 7.17   363.96 4.572337 5.203460  5.576571 2.4255104 5.575949  97.8609626 1.66675000  40.0000000  0.9130000  1.039411915 -0.293523328 14.083333  2.04003781  333  7.1 2.1896403  94.250159  5.667926 0.0000000000 0.0000000000
MAIA98-177 74.0925390 1998 40.43934 80.59469 8.87  2081.04 6.124465 6.039687  7.642092 2.9282026 5.814131  92.5133690 1.07580909  27.0000000  1.1000000  2.154899570  0.591091733 15.083333  4.84683554  221  3.8 4.5269924  75.447427 20.835636 1.4093287704 0.4328175947
MAIA98-178 86.6484117 1998 42.26964 75.64610 7.42   325.51 4.648230 5.871245  5.236909 2.8773006 5.850765  90.9090909 0.00000000  22.0000000  1.4450000  0.855023449 -0.204874819 15.750000  2.56471087  396  2.3 2.7677646  74.934863 24.066323 0.6500924871 0.0000000000
MAIA98-180 70.5144738 1998 38.86184 81.03236 7.52   941.38 4.825911 4.333897  5.352008 3.0053855 5.497168  82.6203209 1.31824091   4.0000000  0.3500000  0.276302409 -1.019367888 13.750000  6.06261825  213  8.8 1.8777842  91.058060  8.851709 0.0337886786 0.0000000000
MD507S 70.1637337 1993 39.68369 79.47240 6.82   154.00 3.974058 4.369448  5.298317 2.3025851 6.698268  99.7326203 0.21213182  67.3333333  3.1000000  1.778453983 -0.410960420 13.920000  0.86697443  671  3.0 2.7954504  80.552446 19.144995 0.0371223593 0.0000000000
MD750S 30.3586242 1994 38.92420 75.98710 7.12  1090.00 5.698770 6.545350  5.993961 3.7841896 8.882808  77.5401070 1.31823182  34.3137255  0.2975000 -0.442075264 -1.315782403 14.250000  1.59475058   15  0.2 2.2153919  17.503442 70.569563 0.4009181195 0.0000000000
MD751S 23.6090706 1994 39.29130 76.97090 7.18   412.00 5.142832 6.496775  4.905275 3.4011974 8.198639  64.1711230 0.93057083  47.0000000  0.6500000  0.308612826 -1.148700513 10.920000  3.17498663  137  1.3 4.0829634  17.986430 76.369058 1.5016667156 0.0000000000
MD752S 40.0809061 1994 39.59960 78.66680 6.72   295.00 4.957938 3.465736  6.746412 1.6094379 5.036953 100.0000000 0.48487273  26.0000000  0.9500000  1.051736441 -0.838015934 15.420000  0.14175995  272 10.8 2.3120403  80.547469 19.452531 0.0000000000 0.0000000000
MD754S 46.8360765 1994 38.47150 76.85190 6.66   145.00 4.138361 5.111988  5.411646 2.6390573 5.680173  99.7326203 1.00005000  63.3333333  0.4975000  0.179668544 -0.690410756 14.330000 -0.31759160   30  0.8 3.4224369  47.981974 47.672991 0.9167222388 0.0000000000
MDR01S  4.7619048 1993 39.57722 77.75472 7.70  4780.00 6.380123 6.754604  6.508769 4.2484952 8.117909  60.1604278 1.10606364  11.0000000  0.6400000 -0.694499826 -2.366109204 10.750000  2.34760626  151  0.8 6.0838340  14.170742 62.914898 3.1548600044 0.0000000000
MDR02S 82.0525770 1993 39.58158 78.71860 7.65   789.00 4.867534 4.430817  5.916202 2.3978953 5.780744  95.7219251 1.27279091  42.0000000  0.1600000  0.885112728 -0.004377701 14.170000  3.27112286  228  9.3 2.5056076  88.540051 11.269531 0.0298539043 0.0000000000
MDR03S 88.8431262 1993 39.51417 79.16167 6.93   149.00 4.149464 4.094345  5.717028 2.0794415 6.761573  99.6904025 0.00000000  60.0000000  2.3055556  2.644871262  0.589856301 17.830000  3.29637376  488  9.3 1.6434528  91.024420  8.115515 0.0230532207 0.0000000000
MDT01S 22.3392201 1993 39.53750 79.31500 5.42    25.70 4.828314 3.713572  6.811244 2.7080502 6.648985          NA 0.56061364          NA         NA           NA           NA 15.420000  3.45815411  767  1.7 2.0475638  66.079984 18.634966 0.0361785906 0.5458060133
MDT02S 67.4761945 1993 39.38830 79.39310 7.26   968.00 5.023881 5.669881  4.615121 4.4426513 7.258412          NA 1.21218182          NA         NA           NA           NA  9.580000  2.82483719  731  2.2 3.1148921  33.927713 64.508375 0.2572079164 0.0000000000
MDT03S 37.6334274 1993 39.67080 78.79360 7.80  1480.00 7.071573 6.783325  9.356862 2.0794415 5.707110          NA 2.81068182          NA         NA           NA           NA 13.920000  3.81239492  213  9.0 5.0153176  83.130374  6.552517 2.2180627249 1.0544545283
PA003S 59.9850627 1995 40.90883 75.46015 7.21   353.40 4.347694 5.003946  4.882802 2.6390573 6.866933  93.5828877 2.15159545  24.0000000  0.3500000 -0.501657253 -1.825548866  9.000000  1.96898473  213  2.3 4.6299799  66.003896 28.818865 1.4923205552 0.0000000000
PA015S 69.3233895 1995 41.72338 75.53886 7.40   414.40 4.478473 4.905275  5.192957 2.7080502 6.011267  82.0855615 0.12121818  85.8585859  1.1000000  1.599933147 -0.055655664 17.420000  3.03489529  487  3.9 2.2761384  71.753012 25.659335 0.7558374322 0.0000000000
PA018S 51.9679645 1995 40.70689 78.01834 7.95  2370.60 5.690359 5.783825  5.525453 3.6888795 7.778211          NA         NA          NA         NA           NA           NA 10.500000  4.11310089  334  2.6 3.2176351  54.972662 44.956134 0.0146136979 0.0000000000
PA505S  0.0000000 1993 40.44536 76.05247 7.73  1740.00 5.416100 5.010635  5.484797 4.2766661 8.331105  28.6096257 1.94169000  47.0000000  0.8500000 -0.723546277 -2.172504909 11.170000  0.23047660  138  4.8 3.3857453  39.943626 59.556069 0.0690334040 0.0000000000
PA508S 83.6299743 1993 41.66547 76.51676 7.17   195.00 3.795489 3.044522  5.081404 2.1972246 5.717028  83.6898396 1.03033636  89.0000000  2.5000000  2.204452171  0.043918057 18.750000  3.54542759  322  6.6 0.7839015  97.805164  1.849426 0.0306892310 0.0000000000
PA509S 63.2647802 1993 41.30224 75.44573 5.37    16.40 2.975530 2.944439  4.584967 3.8712010 6.845880 100.0000000 0.00000000  54.6666667  0.7000000  1.693105423  0.578231118 17.750000  1.58526816  603  1.1 1.6233408  77.344354  0.617229 0.1376065778 0.0000000000
PA510S 63.5146871 1993 41.10133 78.08169 7.06   194.00 4.624973 5.894403  5.598422 1.9459101 5.786897  97.8609626 2.01523636  77.9411765  1.7777778  1.113644956 -0.589496447 15.670000  1.30247788  392  1.9 2.9008720  85.664038  8.290749 0.0262815934 0.3587361183
PA513S 57.3574107 1993 41.21731 76.80550 7.63  1750.00 5.905362 6.073045  6.969791 2.7080502 8.714403  92.7170868 0.51516818  56.0000000  2.0000000 -0.151726435 -2.130575626 11.420000  3.33144351  151  3.9 3.3414474  45.748287 52.874543 0.7220528569 0.1118704798
PA516S 76.5233478 1993 40.68346 78.33228 7.02    96.80 3.891820 5.017280  4.948760 1.4586150 5.924256  99.7058824 0.10000000  66.6666667  3.5417000  2.154543342  0.001907622 16.330000  2.87559083  451  6.0 1.5602477  99.596503  0.398422 0.0000000000 0.0000000000
PA518S 67.1707276 1993 40.33531 77.34540 6.78    66.20 3.414443 3.465736  4.905275 1.6094379 5.746203  97.8609626 1.33335000  45.0000000  2.2900000  2.251519423  0.381052218 14.750000  4.17478565  183  8.8 1.2892326  96.638696  2.129977 0.0273048076 0.0000000000
PA519S 48.0664962 1993 40.39046 76.68951 7.27   531.00 4.919981 6.333280  4.394449 3.3322045 6.519147  93.3155080 1.25000000  54.0816327  0.7500300  0.499890161 -0.852833679 11.080000 -1.13880948  152  4.1 3.6076694  80.537918 19.462082 0.0000000000 0.0000000000
PA523S 74.9775731 1993 41.95601 78.23433 7.42   773.00 4.736198 4.753590  5.347108 3.9512437 6.436150  70.5882353 1.72735909  58.5858586  1.0250000  1.214118988 -0.471594243 16.000000  3.86509071  457  7.1 1.8855533  85.282917 14.520602 0.0748031590 0.0000000000
PA524S 74.2706429 1993 41.81760 79.58672 7.63  1430.00 5.141664 4.990433  5.252273 3.1354942 6.186209  78.3422460 0.34922381  42.0000000  0.0800000  0.636829142  0.101735719 18.000000  3.87799662  459  1.7 2.2060742  81.044016 16.315952 0.0949228321 0.0000000000
PA525S 53.1179297 1993 41.81394 79.56367 7.78  2250.00 5.545177 5.594711  5.627621 4.1431347 6.877296  78.8235294 0.69700455   2.0000000  0.0800000 -1.006204876 -1.508428839 14.830000  0.28307146  486  1.1 1.9095425  72.870303 27.129697 0.0000000000 0.0000000000
PA528S 20.5016033 1993 41.44212 79.16454 6.54   118.00 4.247066 5.613128  5.062595 3.2580965 6.326149  37.9679144 0.96974545  17.0000000  0.6500000 -0.222044845 -1.868471374 16.330000  1.72537035  487  1.0 3.1077208  80.814365 17.498422 0.9825218198 0.0000000000
PA529S 26.9579904 1993 41.04169 78.75870 6.81   411.00 5.940171 5.624018  8.010360 1.3862944 6.293419  88.7700535 0.34090909  35.0000000  1.5700000  0.465068963 -1.577024856 15.080000  1.92312393  457  4.1 3.5857387  71.459911 24.193726 1.1195916743 1.1618871993
PA531S 87.6182553 1993 40.14105 79.26390 7.11   240.00 4.218036 4.510860  5.342334 1.7578579 6.937314  93.8502674 0.33335000  94.0000000  1.3750000  1.755594441 -0.191278490 18.580000  2.03426110  541  7.3 1.3837912  99.537178  0.187942 0.0000000000 0.0000000000
PA532S 38.1821641 1993 40.06584 79.90139 7.87  3840.00 6.880384 6.276643  8.715388 3.0910425 6.605298  58.5139319 2.10608182  53.4883721  0.1000000  0.584656357  0.038707551 14.000000  4.29688124  244  4.1 4.2087144  50.465517 45.436040 1.5296580702 0.3763239320
PA533S  0.9836367 1993 40.47343 80.33095 7.29   938.00 7.528332 6.184149  9.898475 2.8903718 7.811973  97.8609626 1.42430909  64.6464646  0.1062500  0.214947670 -0.480118572 16.000000  3.08112067  304  2.8 3.3891248  54.318468 28.503597 1.0559281448 2.6597445795
PA534S 49.3739607 1993 40.92008 80.06435 7.92   563.00 4.812184 5.135798  6.045005 2.7080502 7.677864  86.0962567 0.12121818   0.0000000  0.0600000 -0.618422148 -1.117566311  9.920000  0.95281551  365  2.5 3.3261146  53.167337 46.797954 0.0341192613 0.0000000000
PA750S 71.1296606 1994 41.95000 75.36680 7.23   389.00 4.160444 3.828641  4.990433 3.3322045 6.102559  95.1871658 2.15159545  90.0000000  1.8000000  2.087959174  0.428986250        NA  3.12830321  368  5.6 1.8250330  84.016867 11.372786 0.1326812814 0.0000000000
PA751S 83.9626507 1994 41.10110 75.26710 7.11   252.00 4.610158 5.910797  5.049856 3.8286414 6.527958  90.9090909 0.85609545  72.0000000  1.7250000  2.526500661  0.586131292 17.330000  4.31856620  249  3.4 4.2088630  87.182838  3.774104 2.0224200302 0.0000000000
PA752S 20.3031144 1994 40.29180 75.20590 7.32   886.00 5.304299 6.089045  5.888878 3.9318256 6.897705  78.3422460 3.12130909  25.4901961  0.4100000  0.889665550 -0.229560580 11.330000  3.94353911   91  1.7 4.7741785  45.320188 48.180017 1.4207948168 0.0000000000
PA753S 65.4828798 1994 40.22510 75.85400 7.23   303.00 4.377014 4.718499  5.509388 3.5553481 6.517671  85.5614973 1.98084231  62.0000000  0.8225000 -0.092105773 -1.349650083 14.670000  2.29236303  122  3.6 3.9858681  81.881867 16.228168 0.1267850622 0.0000000000
PA755S 32.8891428 1994 41.48090 76.34980 6.41   113.00 3.487375 3.258097  4.905275 3.3322045 6.070738  29.1443850 0.00000000  19.8019802  1.1600000 -0.163199773 -1.725094128 15.580000  2.39199609  578  2.0 1.5841201  89.119516  6.293363 0.4381929935 1.0719167800
PA756S 78.5376471 1994 41.00280 77.26090 6.57    87.20 3.139833 2.639057  4.454347 1.7917595 4.605170  97.8609626 0.00000000  57.0000000  0.8500000  1.004734731 -0.146510511 17.250000  1.32042162  488  5.2 0.0000000  98.143528  1.856473 0.0000000000 0.0000000000
PA757S 28.4524227 1994 40.57510 76.88850 7.23   583.80 5.400423 5.703782  5.924256 4.4998097 9.104202  66.5775401 2.96982273  24.0000000  0.2550000  0.143637064 -0.695684123 13.080000  3.22449600  182  2.8 2.8432802  22.640075 76.387082 0.2343097763 0.0000000000
PA761S 43.2576795 1994 39.77010 76.07810 6.83   351.00 5.288267 5.758902  5.556828 4.6443909 9.696463  84.7593583 0.92428182  69.3333333  1.5850000  0.838706951 -0.685356893 13.420000  0.49304854  101  2.4 4.0188125  11.722761 88.167302 0.0000000000 0.0000000000
PA762S 48.0878011 1994 41.94760 80.44820 7.79  2028.00 5.950903 6.893656  6.527958 2.3978953 5.686975  97.5935829 3.34103636  28.0000000  0.0900000  0.713118434 -0.235821143 14.080000  1.89719998  219  1.1 3.0086979  58.775381 30.988277 1.5288185719 0.0000000000
PA763S 84.9248838 1994 41.78410 78.05080 6.73   199.00 4.122284 4.510860  5.198497 2.6390573 6.650279  99.4652406 0.66670000  71.0000000  0.8000000  1.151209263 -0.387020643 16.670000  2.08841367  554  5.9 1.7735955  72.738026 26.630955 0.0730441208 0.0000000000
PA764S 82.0512252 1994 41.65420 79.32030 6.36    92.10 3.668677 3.258097  5.241747 2.7080502 5.863631  99.2647059 0.00000000  76.0000000  0.1000000  0.951936904  0.052587158 18.000000  3.77871102  426  4.7 1.0155929  97.913350  0.423141 0.0028409606 0.0000000000
PA768S 67.1772756 1994 41.69360 78.69290 7.07   465.00 4.730921 5.669881  5.236442 1.9459101 6.091310  87.7450980 1.33340000  56.1904762  0.2900000  1.601099052  0.262620632 15.170000  2.63723424  579  2.5 3.0001226  74.104819 22.515402 1.4557133751 0.0823161215
PA770S 54.5333614 1994 39.86760 79.69350 6.85   225.00 5.191845 6.424869  6.535241 1.7917595 6.329721  26.2032086 3.33336818  97.0000000  1.2000000  3.506868859  1.414075569  7.580000  2.21676573  396 11.9 2.6466711  96.789271  1.713112 0.5614078954 0.2342860425
PA772S 48.9523462 1994 40.75060 79.84160 7.62  1050.00 5.596939 6.629363  6.502790 3.4339872 7.211557  89.9159664 1.76517727  16.0000000  0.1400000  0.139630773 -1.034697310 13.250000  3.49585887  335  1.3 4.8314448  36.317836 60.831002 1.3301604223 0.0108568505
PAR01S  0.0000000 1993 39.91111 77.61667 7.66  4800.00 6.354370 5.846439  6.228511 2.4849066 9.443830  22.9946524 1.90002000  23.0000000  2.0000000  0.290650652 -1.663036999 17.000000  2.58741811  213  1.1 4.4853501   5.003226 93.496919 0.8970960877 0.0000000000
PAR02S 22.8985257 1993 40.86472 77.60833 7.67  3060.00 5.877736 5.484797  5.899897 3.5835189 8.126518  60.9625668 4.05315909  33.0000000  0.8500000  0.750057373 -0.911297447 16.000000  3.56793706  365  6.2 2.3856386  57.523188 40.497317 0.0215618632 0.0000000000
PAR03S 59.8596304 1993 40.05639 78.04778 7.24   416.00 5.955837 7.834788  5.774552 3.0910425 6.545350  92.9971989 0.93335500  40.8163265  0.8000000  0.149956483 -1.371362628 12.170000  3.17649428  277  4.8 2.1814339  66.663273 27.103845 1.8443810144 0.0000000000
PAR04S 72.1151178 1993 41.13333 76.57417 7.25   331.00 4.226834 4.430817  5.308268 2.5649494 5.762051  99.1978610 0.33335000  52.3489933  1.7500000  1.173353788 -0.635545900 13.670000  1.61117640  269  5.6 2.1899761  87.696195 12.303804 0.0000000000 0.0000000000
PAR05S 68.9107396 1993 40.94583 75.12667 7.43   672.00 4.653960 4.262680  5.552960 3.2580965 6.173786 100.0000000 0.04545455  73.8255034  9.0500000  3.088878211  0.752341538 15.080000  1.67571243  183  4.7 2.4547051  86.893190  8.770431 0.0652098582 0.0000000000
PAR06S 60.0490513 1993 40.27016 77.73835 7.99  1830.00 5.313206 4.488636  5.497168 3.5263605 6.734592  98.6631016 1.50005000  17.0000000  0.8000000  0.765707757 -0.931443820 12.830000  5.30993215  213  6.5 2.0578348  74.002341 24.819344 0.0469207989 0.0000000000
PAR07S 98.2271667 1993 41.05611 77.07583 7.20   154.00 3.384390 2.772589  4.532599 2.3978953 5.342334  97.5935829 0.96670000  67.0000000  1.6500000  1.394437989 -0.539177253 18.920000  3.83312697  335  7.2 0.2956502  99.144178  0.846083 0.0000000000 0.0000000000
PAR08S 78.3523693 1993 40.27082 78.59822 7.29   197.00 4.239887 4.644391  5.476464 2.7080502 6.788972  91.4438503 0.60000000  58.8235294  1.8900000  1.807026813 -0.106397549 16.000000  3.76506705  463  6.6 2.2885876  90.510703  9.194126 0.0557421336 0.0000000000
PAR09S 80.3191787 1993 40.93639 75.59778 6.53    64.90 3.808882 5.598422  3.401197 1.6094379 4.787492 100.0000000 0.35606364  65.0000000  1.7000000  1.483566726 -0.448424709 19.000000  2.45337298  336  3.2 1.8251942  96.629805  0.657581 0.3131955675 0.0000000000
PAR10S 94.4884651 1993 41.29583 76.85250 7.60   467.00 4.470495 4.691348  4.927254 2.1972246 7.026427  85.5614973 0.21213182  85.0000000  1.9500000  1.912610178  0.005672098 15.750000  3.42551919  214  6.5 3.0736651  62.707620 37.117764 0.0805195171 0.0000000000
PAR11S 57.9499072 1993 39.93111 78.67361 7.51   392.00 4.457830 3.806662  5.641907 2.0794415 6.464588  95.4545455 1.79170000  70.1923077  2.3000000  2.201405864  0.341907163 15.330000  3.20028814  439  5.8 2.0791915  82.367914 17.474382 0.0465762868 0.0000000000
PAR13S  0.0000000 1994 39.91917 77.62694 7.87  4860.00 6.416732 5.857933  6.222576 2.5649494 9.210340  22.4598930 3.09100909   4.0000000  0.1000000 -0.558093156 -1.053210429 14.250000  2.62536400  210  1.1 4.9076128   5.001067 91.016781 1.5400751868 0.0000000000
PAR14S 61.7826164 1994 40.85889 77.58139 7.88  2875.00 5.875773 5.262690  5.707110 3.8286414 8.146419  87.4331551 1.31065000  39.3939394  1.0400000  0.945170401 -0.566407051 17.750000  3.77521081  335  5.6 2.4822364  51.201625 47.098581 0.0175609008 0.0000000000
PAR15S 25.3292758 1994 40.07139 78.03333 7.15   353.00 5.601011 7.393263  3.637586 2.7080502 6.349139  64.1711230 0.34850000  15.0000000  0.2400000  0.068278885 -0.773649103 13.750000  3.38055580  302  4.5 2.5721541  65.714272 28.782153 1.7293298339 0.0000000000
PAR16S 52.7880982 1994 41.10833 76.55694 7.16   450.00 4.484132 4.430817  5.513429 2.9957323 5.805135  96.7914439 0.00000000  46.0000000  1.1300000  1.401469530  0.166918119 17.080000  2.53143235  213  6.4 2.1829003  83.007085 16.900000 0.0142164655 0.0000000000
PAR18S 70.7709357 1994 40.22278 77.77583 7.74  1660.00 5.293305 3.663562  5.480639 2.5649494 6.442540  97.3262032 0.00000000  42.0000000  0.6250000  0.539904412 -0.728216925 16.250000  2.71737327  281  5.1 1.8076328  76.675332 22.736180 0.0118188811 0.0000000000
PAR23S 55.8833995 1994 39.91611 78.69639 6.93   420.00 4.534748 4.317488  5.560682 3.4965076 6.768493  85.8288770 0.96973636  67.0000000  1.7200000  1.908345819  0.261776345 17.580000  3.15568040  427  6.1 1.7761381  78.683518 19.067304 0.1624614778 0.0000000000
PAT01S  2.2968572 1993 40.90670 77.77940 8.04  3380.00 6.075346 5.843544  6.577861 2.7725887 8.257645          NA 3.26671000          NA         NA           NA           NA 13.670000  4.07237840  244  4.8 4.2766106  50.286071 42.638256 1.7686878546 0.7036785307
PAT02S 46.8911360 1993 40.89110 77.39360 7.98  2670.00 5.730100 5.247024  5.605802 3.9318256 7.672292          NA 3.93344000          NA         NA           NA           NA  7.670000  2.64150433  335  4.8 2.8273728  48.078888 51.651811 0.0063925242 0.0000000000
PAT03S 50.9722937 1993 40.89970 76.51170 7.65   635.00 5.241747 6.253829  5.389072 6.1590954 8.359603          NA 2.33341500          NA         NA           NA           NA 12.580000  4.51018895  183  6.1 2.7401947  71.204782 25.864065 0.3904177964 0.1940656574
VA001S 46.8438523 1995 37.06366 79.92204 7.59   524.40 4.390739 4.912655  3.871201 4.8441871 7.018402  89.0374332 0.28788182  38.6792453  0.3250000  0.001074175           NA 11.170000  2.66139176  335  4.2 3.8459687  62.424290 34.366828 1.3787638277 0.0000000000
VA008S 22.4379499 1995 37.72860 77.88121 6.97   322.20 3.979682 4.276666  4.127134 3.6109179 5.768321  88.7700535 3.00765909   5.0000000  0.5750000 -0.722664980 -2.158539238  8.080000  2.48665512   90  0.1 3.1229815  78.315534 14.707348 0.1426932939 0.0000000000
VA022S 19.5256311 1995 37.52883 79.73998 8.16  4962.00 6.182085 4.934474  4.875197 2.9444390 6.583409  91.1764706 2.15158182  28.0000000  1.1000000  1.150207339 -0.555608338 13.420000  1.28755079  304  3.0 2.7410981  37.022585 62.729065 0.0000000000 0.0000000000
VA507S 71.7870961 1993 37.49726 79.97843 7.98  2440.00 5.433722 3.526361  4.330733 2.1972246 5.123964  89.0374332 1.55305909  71.0000000  1.9500000  1.362438822 -0.808196002 15.670000  1.09797875  425 10.7 1.9974177  98.841973  1.158026 0.0000000000 0.0000000000
VA509S 72.9913801 1993 37.54025 79.39001 6.95   191.00 3.377588 3.663562  3.401197 3.5835189 6.171701  87.4331551 1.60612273  84.0000000  2.5000000  1.318619513           NA 16.500000  2.90176220  249 12.0 2.0980179  92.328745  7.626766 0.0147211108 0.0000000000
VA515S 23.3418267 1993 36.58553 80.44366 7.51   180.00 3.602777 4.234107  4.110874 2.0794415 6.385194 100.0000000 1.03030455  64.0000000  0.9500000  0.732812865 -1.075361112 16.250000  4.89446321  431  6.5 2.4857396  66.835778 31.319265 0.4294654486 0.0000000000
VA522S 31.8399857 1993 37.03337 80.26999 6.96   300.00 3.744787 4.369448  3.044522 3.6375862 6.198479   0.0000000 2.92427727  60.8247423  2.6500000  0.107397963 -1.634800162 10.750000 -1.84579336  803  1.9 3.1099534  26.027751 73.972250 0.0000000000 0.0000000000
VA523S 39.6459904 1993 36.95970 80.84441 8.18  3660.00 6.054439 6.413459  6.047372 3.4339872 6.736967  44.3850267 1.85608636  67.3333333  1.9000000  0.964223826 -0.870600520 14.250000  0.72192898  640  5.6 3.1962211  36.586775 50.462244 2.6133670713 0.0000000000
VA525S 53.2876491 1993 37.24123 81.87161 8.24  1330.00 5.733341 3.951244  7.502186 1.6094379 5.683580  89.0374332 1.33336667  37.0000000  2.3500000  1.124099059 -0.965898939 11.580000  4.75827918  508 11.5 2.2844211  97.236239  0.707383 0.0911305482 0.2544429737
